	GENE	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	KO	PWY	Module	Module-Name	Module-Completeness	Metabolism	Metabolism-name	KO-name	EC	MAG	Condition
3568	metabat2.megahit.33_30_35	4.47427598321001	-3.15402919680374	1.20401964978023	-2.61958282606055	0.0088037390945592	0.0741871570562444	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3569	metabat2.megahit.33_30_6	6.84382432288346	-1.10366700775172	0.82832868002227	-1.33240226297856	0.1827280388949	0.472147375885528	K10914	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['crp;', 'CRP/FNR', 'family', 'transcriptional', 'regulator,', 'cyclic', 'AMP', 'receptor', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA
3570	metabat2.megahit.33_31_1	6.66070343533294	-1.92722573724237	1.00781953636929	-1.91227265169445	0.0558412317254834	0.247867054896145	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3571	metabat2.megahit.33_31_10	123.457037997761	-1.59491887155155	0.511837647910723	-3.11606400596335	0.0018328248596368	0.0250959308507742	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3572	metabat2.megahit.33_31_11	24.092594386784	-1.50242910070227	0.706646099562449	-2.12614079612491	0.0334915379274558	0.17987188636239	K03088		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3573	metabat2.megahit.33_31_19	10.4987619648355	1.11415203840731	0.660381524375129	1.68713387228928	0.091577613211147	0.323007553427758	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3574	metabat2.megahit.33_31_21	16.9612265977363	0.879520247780839	0.576798924431706	1.52482990263442	0.127301529406096	0.389918313078029	K03744	noPWY	No Module	-	-	99996	General  function  prediction  only\n	['lemA;', 'LemA', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA
3575	metabat2.megahit.33_31_22	266.989121700286	-0.586031906195078	0.361680161897316	-1.6203042575541	0.10516693479489	0.346679905445395	K03151	cofactors_and_vitamins	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P	37.5	730	Thiamine  metabolism	thiI; tRNA uracil 4-sulfurtransferase	2.8.1.4	Tissierellaceae_sp._UNIPD12	AA
3576	metabat2.megahit.33_31_23	110.353260601224	-0.625319155530955	0.380691769093635	-1.6425864867521	0.100468518548123	0.338367217986488	K04487	,cofactors_and_vitamins,protein_familiies_signalling	No Module	-	-	7302048	,Thiamine  metabolism  ,Prokaryotic  defense  system  BR:ko02048\n	iscS NFS1; cysteine desulfurase	2.8.1.7	Tissierellaceae_sp._UNIPD12	AA
3577	metabat2.megahit.33_31_25	31.5924244106196	-0.896212240487775	0.488228635017442	-1.83564046884665	0.0664108477756797	0.271893429595085	K01424	,aminoacids,aminoacids	No Module	-	-	250460	,Alanine   aspartate  and  glutamate  metabolism  ,Cyanoamino  acid  metabolism	E3.5.1.1 ansA ansB; L-asparaginase	3.5.1.1	Tissierellaceae_sp._UNIPD12	AA
3578	metabat2.megahit.33_31_27	7.69192012994693	1.77079120558001	0.900923621533011	1.96552866775414	0.049353080999279	0.233420925619441	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3579	metabat2.megahit.33_31_3	1.55144985862397	3.24609639823279	1.90368898850155	1.70516109398095	0.0881643839137554	0.31821338566721	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3580	metabat2.megahit.33_31_30	18.8275198258423	1.4884829733181	0.542663606962486	2.74292020732652	0.0060895480797471	0.0578507067575975	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3581	metabat2.megahit.33_31_4	1.66294934963657	3.59205533473221	1.9971669157511	1.79857542521992	0.0720858676055889	0.284668504622855	K01270	,aminoacids,protein_families	No Module	-	-	4801003	,Glutathione  metabolism  ,Glycosyltransferases  BR:ko01003\n	pepD; dipeptidase D	3.4.13.-	Tissierellaceae_sp._UNIPD12	AA
3582	metabat2.megahit.33_31_8	334.390802853645	-0.633526406246441	0.434347498935487	-1.45857040226802	0.144683384862672	0.414103894673922	K07576		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3583	metabat2.megahit.33_31_9	26.7287880548875	-1.56428594381384	0.641862910646434	-2.4371028733198	0.0148054666911033	0.105364699349406	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3584	metabat2.megahit.33_32_106	14.6821983589572	1.04091152027489	0.605406481628667	1.71935972253655	0.0855488914535004	0.311002648713628	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3585	metabat2.megahit.33_32_111	94.1891581305484	0.494223387198748	0.326598569609823	1.51324418777823	0.130217643816452	0.393190906516244	K00525	,geneticInformation,nucleotide,nucleotide	M00053,M00938	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP,Pyrimidine_deoxyribonucleotide_biosynthesis	62.5,80.0	3400230240	,DNA  repair  and  recombination  proteins  BR:ko03400\n,Purine  metabolism  ,Pyrimidine  metabolism	E1.17.4.1A nrdA nrdE; ribonucleoside-diphosphate reductase alpha chain	1.17.4.1	Tissierellaceae_sp._UNIPD12	AA
3586	metabat2.megahit.33_32_112	122.192486243178	-0.718930641654487	0.473889561043334	-1.51708478252119	0.129245279787499	0.391428561642139	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3587	metabat2.megahit.33_32_113	259.528953114757	-1.238145431277	0.456182435020866	-2.7141453423571	0.0066447006423951	0.0602812031251522	K07322	signalling	No Module	-	-	99978	Cell  growth\n	['ytfE,', 'scdA;', 'regulator', 'of', 'cell', 'morphogenesis', 'and', 'NO', 'signaling\n']	-	Tissierellaceae_sp._UNIPD12	AA
3588	metabat2.megahit.33_32_119	2.7901576364338	4.59512768606138	1.7302822043424	2.65570996137464	0.0079141649572775	0.0679546140343536	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3589	metabat2.megahit.33_32_124	33.3980225830628	0.826699903062844	0.43438895897039	1.90313286282029	0.0570232107995118	0.250206419499383	K00762	nucleotide	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	83.3333333333333	240	Pyrimidine  metabolism	pyrE; orotate phosphoribosyltransferase	2.4.2.10	Tissierellaceae_sp._UNIPD12	AA
3590	metabat2.megahit.33_32_13	2.75090210165325	3.55212637848103	1.56716720252174	2.26659055445092	0.0234152496386352	0.142472244024808	K01849	,aminoacids,energy,carbohydrate,carbohydrate	M00375,M00376,M00613,M00741	Hydroxypropionate-hydroxybutylate cycle,3-Hydroxypropionate bi-cycle,Anoxygenic_photosynthesis_in_green_nonsulfur_bacteria,Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	21.428571428571427,23.076923076923077,20.0,66.66666666666666	280720630640	,Valine   leucine  and  isoleucine  degradation  ,Carbon  fixation  pathways  in  prokaryotes  ,Glyoxylate  and  dicarboxylate  metabolism  ,Propanoate  metabolism	E5.4.99.2B mcmA2; methylmalonyl-CoA mutase C-terminal domain	5.4.99.2	Tissierellaceae_sp._UNIPD12	AA
3591	metabat2.megahit.33_32_16	55.1238636521545	-0.579501482148853	0.385756281197345	-1.502247689526	0.133033152743537	0.396583095992137	K01572		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3592	metabat2.megahit.33_32_17	933.259456761699	-0.895940795235616	0.315646053833784	-2.83843496331942	0.0045335357115025	0.0468232867844422	K03798	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	ftsH hflB; cell division protease FtsH	3.4.24.-	Tissierellaceae_sp._UNIPD12	AA
3593	metabat2.megahit.33_32_18	122.269783874884	-1.03720446629082	0.479078034682372	-2.16500108793025	0.0303876019571501	0.168596777800827	K00760	nucleotide	No Module	-	-	230	Purine  metabolism	hprT hpt HPRT1; hypoxanthine phosphoribosyltransferase	2.4.2.8	Tissierellaceae_sp._UNIPD12	AA
3594	metabat2.megahit.33_32_20	12.8149456080908	1.0434791882222	0.681593495370517	1.53094064909607	0.125784061716783	0.389138402914901	K06382	noPWY	No Module	-	-	99980	Enzymes  with  EC  numbers\n	spoIIE; stage II sporulation protein E	3.1.3.16	Tissierellaceae_sp._UNIPD12	AA
3595	metabat2.megahit.33_32_21	214.794616414227	-0.723238151877007	0.378829107148665	-1.90914092457311	0.0562439146412802	0.247867054896145	K07570,K07571		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3596	metabat2.megahit.33_32_24	3.03030914312225	-1.80933951218836	1.26562743530104	-1.42959883905961	0.152832188942302	0.425143685814636	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3597	metabat2.megahit.33_32_27	208.277314358961	-0.577829567378444	0.379894625246991	-1.52102590817852	0.128253335857241	0.391140240817499	K02428,K02499		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3598	metabat2.megahit.33_32_28	40.3610965975487	0.777585269291418	0.414177955961381	1.87741828868343	0.0604607868271714	0.257437684291593	K06409	transporters	No Module	-	-			['spoVB;', 'stage', 'V', 'sporulation', 'protein', 'B\n']	-	Tissierellaceae_sp._UNIPD12	AA
3599	metabat2.megahit.33_32_29	28.7315642028195	1.04721675908118	0.569982030178531	1.83728030645663	0.0661685256271692	0.271893429595085	K04769	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['spoVT;', 'AbrB', 'family', 'transcriptional', 'regulator,', 'stage', 'V', 'sporulation', 'protein', 'T\n']	-	Tissierellaceae_sp._UNIPD12	AA
3600	metabat2.megahit.33_32_3	17.4785480580838	1.16847310901374	0.548717614476076	2.12946163598087	0.0332160856865512	0.179349052473764	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3601	metabat2.megahit.33_32_30	59.0792456247636	1.52753562543628	0.382628441998063	3.99221662001804	6.54585346046481e-05	0.0018310206763022	K03769,K07533		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3602	metabat2.megahit.33_32_34	136.867891037852	0.752874641771454	0.354791851438905	2.12201784995363	0.0338362391176117	0.18123985527359	K04042	carbohydrate	M00909	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	40	520	Amino  sugar  and  nucleotide  sugar  metabolism	glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	2.7.7.23,2.7.7.23	Tissierellaceae_sp._UNIPD12	AA
3603	metabat2.megahit.33_32_35	43.1788716640312	-1.44918012934007	0.568612165204032	-2.54862667037746	0.0108148003756022	0.0853415725868136	K06412	signalling	No Module	-	-	99978	Cell  growth\n	['spoVG;', 'stage', 'V', 'sporulation', 'protein', 'G\n']	-	Tissierellaceae_sp._UNIPD12	AA
3604	metabat2.megahit.33_32_41	6.9935343784763	1.29161095561757	0.879636989029751	1.46834543308852	0.142010415665873	0.41153412818916	K00798	cofactors_and_vitamins	M00122	Cobalamin biosynthesis, cobinamide => cobalamin	100	860	Porphyrin  metabolism	MMAB pduO; cob(I)alamin adenosyltransferase	2.5.1.17	Tissierellaceae_sp._UNIPD12	AA
3605	metabat2.megahit.33_32_44	62.0276358740255	-0.801284401975858	0.368130555410283	-2.17663106253927	0.0295081056061038	0.165541294403044	K01866		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3606	metabat2.megahit.33_32_46	471.127882649329	-0.969347220567143	0.313661394679853	-3.09042565329576	0.0019986983545134	0.026482753197303	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3607	metabat2.megahit.33_32_51	261.600217115912	-1.2201204735476	0.428008211680426	-2.8506940760721	0.0043623918946124	0.0455225765582877	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3608	metabat2.megahit.33_32_52	43.6277359180167	-1.09333722531283	0.509936741581556	-2.14406442242596	0.0320277252530368	0.173864794230771	K01480	aminoacids	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	75	330	Arginine  and  proline  metabolism	speB; agmatinase	3.5.3.11	Tissierellaceae_sp._UNIPD12	AA
3609	metabat2.megahit.33_32_53	23.8322414009288	-1.31393093325306	0.516536679073807	-2.54373210361179	0.0109675164433066	0.0859477747736171	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3610	metabat2.megahit.33_32_54	109.758375820853	0.955166620137573	0.50876209362115	1.87743275710481	0.0604588054071127	0.257437684291593	K00603,K01746	,cofactors_and_vitamins,aminoacids	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate	100	670340	,One  carbon  pool  by  folate  ,Histidine  metabolism	fctD; glutamate formiminotransferase / 5-formyltetrahydrofolate cyclo-ligase	2.1.2.5,2.1.2.5	Tissierellaceae_sp._UNIPD12	AA
3611	metabat2.megahit.33_32_64	121.703215629846	1.44072483608996	0.355123241559391	4.05697140452862	4.97131658927364e-05	0.0014303188015424	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3612	metabat2.megahit.33_32_65	51.5091372897697	1.00463901772803	0.521512980519965	1.92639312012211	0.0540553058354535	0.244097277920635	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3613	metabat2.megahit.33_32_66	97.8075668287029	1.15984391180523	0.405141144095416	2.86281442580928	0.0041989641163925	0.0442759881173539	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3614	metabat2.megahit.33_32_68	26.6190881733175	0.812197634625439	0.504702263007722	1.60926093294139	0.107559297695423	0.349394234771907	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3615	metabat2.megahit.33_32_71	714.497565608991	-0.89270054602087	0.246753818162819	-3.61777804561398	0.0002971430427813	0.0062338134183501	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3616	metabat2.megahit.33_32_72	970.234135942871	-0.582711491179273	0.28060477201999	-2.07662716134337	0.0378359840164521	0.195824502255285	K01464,K01465,K01466	,cofactors_and_vitamins,aminoacids,nucleotide	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	33.3333333333333	770410240	,Pantothenate  and  CoA  biosynthesis  ,beta-Alanine  metabolism  ,Pyrimidine  metabolism	DPYS dht hydA; dihydropyrimidinase	3.5.2.2	Tissierellaceae_sp._UNIPD12	AA
3617	metabat2.megahit.33_32_74	193.40829078371	0.373908529200674	0.284438368083038	1.31455025466718	0.188661097920225	0.480148596488446	K09684	geneticInformation	No Module	-	-	3400	DNA  repair  and  recombination  proteins  BR:ko03400\n	['pucR;', 'PucR', 'family', 'transcriptional', 'regulator,', 'purine', 'catabolism', 'regulatory', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA
3618	metabat2.megahit.33_32_75	177.060832965953	0.509791632562568	0.345741084853109	1.47448959610675	0.14034981687085	0.40906589171909	K01487	nucleotide	No Module	-	-	230	Purine  metabolism	guaD GDA; guanine deaminase	3.5.4.3	Tissierellaceae_sp._UNIPD12	AA
3619	metabat2.megahit.33_32_76	52.7072084794355	1.11653247122786	0.409514863234359	2.72647606098948	0.0064014595955696	0.0591400900251251	K03406		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3620	metabat2.megahit.33_32_86	65.7915553293641	-1.34887300871582	0.367368477070246	-3.67171679909241	0.0002409265756113	0.0052741969921865	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3621	metabat2.megahit.33_32_87	197.045105565939	-2.10797667205924	0.635904106803921	-3.31492853954665	0.0009166655490388	0.0145367276831834	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3622	metabat2.megahit.33_32_88	633.651779028345	-1.19603736785609	0.460825184975341	-2.59542535185028	0.0094473922255479	0.0770325827621602	K03386		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3623	metabat2.megahit.33_32_94	135.959293050631	-1.7373156961126	0.311030653586001	-5.585673553659	2.32796169204848e-08	2.60473047099202e-06	K01476	,aminoacids,aminoacids	M00029,M00134	Urea cycle,Polyamine biosynthesis, arginine => ornithine => putrescine	20.0,50.0	220330	,Arginine  biosynthesis  ,Arginine  and  proline  metabolism	E3.5.3.1 rocF arg; arginase	3.5.3.1	Tissierellaceae_sp._UNIPD12	AA
3624	metabat2.megahit.33_32_96	19.2997448247569	-1.43244425883142	0.603291134846275	-2.37438307326765	0.0175783027302503	0.117616949165196	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3625	metabat2.megahit.33_32_99	20.8257828420449	-1.34161679120295	0.499125003317588	-2.68793745511743	0.007189486160942	0.0637868948376093	K01992	transporters	No Module	-	-			['ABC-2.P;', 'ABC-2', 'type', 'transport', 'system', 'permease', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA
3626	metabat2.megahit.33_33_11	1.90757923765772	-2.41571362788726	1.78022066497939	-1.35697426471298	0.174789387837852	0.462669880636597	K02071	transporters	No Module	-	-			['metN;', 'D-methionine', 'transport', 'system', 'ATP-binding', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA
3627	metabat2.megahit.33_33_15	9.60063399790425	-2.73176963763899	0.978597871439293	-2.79151397868992	0.0052462091509599	0.0522687581016701	K00609	,aminoacids,nucleotide	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	83.3333333333333	250240	,Alanine   aspartate  and  glutamate  metabolism  ,Pyrimidine  metabolism	pyrB PYR2; aspartate carbamoyltransferase catalytic subunit	2.1.3.2	Tissierellaceae_sp._UNIPD12	AA
3628	metabat2.megahit.33_33_18	26.9602438024161	0.625341035656579	0.462172530008056	1.35304674132337	0.176040698459741	0.464691527255741	K01591	nucleotide	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	83.3333333333333	240	Pyrimidine  metabolism	"pyrF; ""orotidine-5-phosphate"" decarboxylase "	4.1.1.23	Tissierellaceae_sp._UNIPD12	AA
3629	metabat2.megahit.33_33_30	60.4009306093438	-0.581704585972853	0.342891440112719	-1.69646867178029	0.0897971582390212	0.321066004862448	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3630	metabat2.megahit.33_33_38	19.3186529787909	-0.800371474463222	0.540284160026203	-1.4813898568198	0.138502716070782	0.40603270766602	K05946	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	tagA tarA; N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase	2.4.1.187	Tissierellaceae_sp._UNIPD12	AA
3631	metabat2.megahit.33_33_4	36.5085220994893	-0.7734833725677	0.465335831666783	-1.66220462713384	0.0964717525825371	0.32893913210468	K19689	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	ampS pepS ampT; aminopeptidase	3.4.11.-	Tissierellaceae_sp._UNIPD12	AA
3632	metabat2.megahit.33_33_44	170.61954382392	-0.657539447013951	0.380107400014082	-1.7298780475981	0.0836520661817617	0.307436608193555	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3633	metabat2.megahit.33_33_45	153.505132220937	-0.453580349612223	0.30377455930408	-1.49314791420102	0.135398472714632	0.401609019215418	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3634	metabat2.megahit.33_33_46	9.39418570466829	1.67338996579292	0.730616507729042	2.29038072380034	0.0219992559673559	0.13549498801785	K01934	cofactors_and_vitamins	No Module	-	-	670	One  carbon  pool  by  folate	MTHFS; 5-formyltetrahydrofolate cyclo-ligase	6.3.3.2	Tissierellaceae_sp._UNIPD12	AA
3635	metabat2.megahit.33_33_49	268.807944727406	-0.885519469337682	0.330441520286071	-2.6798069097705	0.0073664639193696	0.0650704312877653	K21471	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	cwlO; peptidoglycan DL-endopeptidase CwlO	3.4.-.-	Tissierellaceae_sp._UNIPD12	AA
3636	metabat2.megahit.33_33_50	125.467090956251	-0.842435303498418	0.306767784483248	-2.74616614295893	0.0060296219991229	0.057552884863666	K03797	protein_families	No Module	-	-	1003	Glycosyltransferases  BR:ko01003\n	E3.4.21.102 prc ctpA; carboxyl-terminal processing protease	3.4.21.102	Tissierellaceae_sp._UNIPD12	AA
3637	metabat2.megahit.33_33_52	150.751557352174	-0.47067515361924	0.338247510532241	-1.39151106501455	0.164070506653459	0.446935094276301	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3638	metabat2.megahit.33_33_60	224.273809330504	-0.805590432876487	0.554235203561269	-1.45351725711417	0.146080191802124	0.414103894673922	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3639	metabat2.megahit.33_33_63	219.459127786636	-3.60686932683768	0.468917099811199	-7.69191255403123	1.44951679930453e-14	7.29831708449831e-12	K02986	genetic_information_processing	No Module	-	-	3010	Ribosome	['RP-S4,', 'rpsD;', 'small', 'subunit', 'ribosomal', 'protein', 'S4\n']	-	Tissierellaceae_sp._UNIPD12	AA
3640	metabat2.megahit.33_33_8	37.5034791012481	-1.1620117573939	0.490812419449192	-2.36752720865937	0.0179074032614682	0.119028086365007	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3641	metabat2.megahit.33_34_5	19.9301103524399	-0.965089536804742	0.491949237685824	-1.96176650530981	0.049789674954458	0.233917343328473	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3642	metabat2.megahit.33_35_13	5.35343305287126	1.6453880812162	1.0745254706545	1.5312695009584	0.125702800028966	0.389138402914901	K04069	noPWY	No Module	-	-	99980	Enzymes  with  EC  numbers\n	pflA pflC pflE; pyruvate formate lyase activating enzyme	1.97.1.4	Tissierellaceae_sp._UNIPD12	AA
3643	metabat2.megahit.33_35_15	66.6765959963961	-0.826335805375708	0.49511325248757	-1.66898341182345	0.0951206673275992	0.328425470428797	K00926	,aminoacids,energy,nucleotide	No Module	-	-	220910230	,Arginine  biosynthesis  ,Nitrogen  metabolism  ,Purine  metabolism	arcC; carbamate kinase	2.7.2.2	Tissierellaceae_sp._UNIPD12	AA
3644	metabat2.megahit.33_35_23	30.2969585287743	0.971361403407893	0.532051660860937	1.82569001257526	0.0678969684380436	0.276810717478178	K16785	transporters	No Module	-	-			['ecfT;', 'energy-coupling', 'factor', 'transport', 'system', 'permease', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA
3645	metabat2.megahit.33_35_25	23.7184622103016	1.68403632563387	0.7070791733307	2.38168000013521	0.0172338659570968	0.116602972431869	K16924	transporters	No Module	-	-			['mtsT;', 'energy-coupling', 'factor', 'transport', 'system', 'substrate-specific', 'component\n']	-	Tissierellaceae_sp._UNIPD12	AA
3646	metabat2.megahit.33_35_7	6.84220883454717	1.17468210499368	0.857421058826683	1.3700177910269	0.170681348075489	0.456510272276275	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3647	metabat2.megahit.33_35_8	151.396612774336	-0.999833651431627	0.475112078976115	-2.10441640125485	0.035342139959397	0.185449600876875	K01958	,energy,carbohydrate,carbohydrate	M00173,M00614	Reductive citrate cycle (Arnon-Buchanan cycle),Anoxygenic_photosynthesis_in_green_sulfur_bacteria	33.33333333333333,30.76923076923077	,720,20,620	,Carbon  fixation  pathways  in  prokaryotes  ,Citrate  cycle  (TCA  cycle)  ,Pyruvate  metabolism	PC pyc; pyruvate carboxylase	6.4.1.1	Tissierellaceae_sp._UNIPD12	AA
3648	metabat2.megahit.33_35_9	47.185553256546	-0.666921444318129	0.399733823321735	-1.66841384293203	0.0952336021501577	0.328425470428797	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3649	metabat2.megahit.33_36_2	53.7511079696478	-0.64559921100418	0.477472889021998	-1.35211700150464	0.176337889332022	0.464848833919756	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3650	metabat2.megahit.33_36_4	5.26771873301272	-2.09318163319035	1.29960687823303	-1.61062677356423	0.107261094676901	0.348988440515798	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3651	metabat2.megahit.33_37_12	98.7332506974132	-0.811714311487415	0.327917929584248	-2.47535812548143	0.0133102633109433	0.0978352930957654	K00797	,aminoacids,aminoacids,aminoacids	M00034,M00133	Methionine salvage pathway,Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	54.54545454545454,75.0	270330480	,Cysteine  and  methionine  metabolism  ,Arginine  and  proline  metabolism  ,Glutathione  metabolism	speE SRM SPE3; spermidine synthase	2.5.1.16	Tissierellaceae_sp._UNIPD12	AA
3652	metabat2.megahit.33_37_15	53.4312738830193	-0.922297599760426	0.429313593477008	-2.14830746981651	0.0316893378814445	0.172492774306025	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3653	metabat2.megahit.33_37_18	4.03950577610233	3.79500664898377	1.47298952202636	2.57639758615733	0.0099835775824066	0.0803399090668533	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3654	metabat2.megahit.33_37_19	12.9741227629792	-0.938212213106608	0.58436948177367	-1.60551199603881	0.108381175343855	0.351497080744806	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3655	metabat2.megahit.33_37_2	10.9624448599958	-2.87660791839861	0.77684143286584	-3.70295377756376	0.0002131037205474	0.0048771692407113	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3656	metabat2.megahit.33_37_3	4.12995957257068	2.94605740928298	1.32505517131484	2.22334697683542	0.0261924121263224	0.151584821903487	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3657	metabat2.megahit.33_38_2	15.8207080630802	-1.3362032313763	0.59238994977974	-2.25561428223609	0.0240947979772095	0.144425366446726	K00640	,aminoacids,energy	M00021	Cysteine biosynthesis, serine => cysteine	100	270920	,Cysteine  and  methionine  metabolism  ,Sulfur  metabolism	cysE; serine O-acetyltransferase	2.3.1.30	Tissierellaceae_sp._UNIPD12	AA
3658	metabat2.megahit.33_39_1	279.106512175053	1.1418339038043	0.492234522763862	2.31969488322962	0.0203573888380566	0.129336848958505	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3659	metabat2.megahit.33_39_2	806.875756452691	0.705308360479212	0.479011297054896	1.47242531609517	0.140906060955861	0.410093651394659	K02004	transporters	No Module	-	-			['ABC.CD.P;', 'putative', 'ABC', 'transport', 'system', 'permease', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA
3660	metabat2.megahit.33_39_3	76.6305280929781	-1.07322235215776	0.395256271317444	-2.71525698651299	0.006622435926264	0.0602812031251522	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3661	metabat2.megahit.33_3_1	1.7126020521321	-2.12501727725164	1.59534842321262	-1.33200825997145	0.182857474275428	0.472147375885528	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3662	metabat2.megahit.33_3_2	4.01836204862084	4.89147535384852	1.47296791470206	3.32082953404855	0.0008975033662112	0.0143458077742018	K07095	noPWY	No Module	-	-	99997	Function  unknown\n	['K07095;', 'uncharacterized', 'protein\n']	-	Tissierellaceae_sp._UNIPD12	AA
3663	metabat2.megahit.33_40_11	56.4632951864951	-0.819715615434825	0.589835564968483	-1.3897358248966	0.164609111919513	0.446985920722763	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3664	metabat2.megahit.33_40_12	164.260939875657	1.06282825266372	0.52042272729478	2.04224027299581	0.0411277034319877	0.207077986780058	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3665	metabat2.megahit.33_40_16	26.0466600341579	1.67707152876108	0.635909950967468	2.63727832251971	0.0083574229511935	0.0713213975580669	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
3666	metabat2.megahit.33_40_17	52.0502948543524	0.984118686003759	0.49621146767859	1.98326469681914	0.0473378705827328	0.227147546044365	-		No Module	-	-					Tissierellaceae_sp._UNIPD12	AA
